calculated_host_listings_count,availability_365,room_type,neighbourhood,price
0.0,0.021917808219178082,1.0,4.0,100
0.3333333333333333,0.7671232876712328,0.0,12.0,85
0.3333333333333333,0.6767123287671233,1.0,5.0,300
0.0,0.0,1.0,4.0,110
0.0,0.7205479452054795,1.0,1.0,750
0.3333333333333333,0.24657534246575344,0.0,4.0,113
0.0,0.0,0.0,2.0,49
0.6666666666666667,0.9780821917808219,0.0,4.0,120
0.0,0.0,1.0,4.0,109
0.0,0.0,2.0,2.0,60
0.0,0.8273972602739726,0.0,15.0,60
0.0,0.2410958904109589,0.0,21.0,60
0.0,0.6986301369863014,1.0,25.0,190
0.0,0.010958904109589041,1.0,68.0,220
0.0,0.6465753424657534,1.0,28.0,145
0.0,0.5917808219178082,1.0,29.0,99
0.0,0.0,0.0,81.0,65
0.0,0.04657534246575343,1.0,23.0,214
0.0,0.0,0.0,12.0,200
0.0,0.3287671232876712,1.0,173.0,99
0.0,0.09315068493150686,1.0,4.0,120
0.0,0.0027397260273972603,0.0,2.0,65
0.0,0.0,0.0,12.0,90
0.3333333333333333,0.5972602739726027,0.0,6.0,42
0.3333333333333333,0.19452054794520549,1.0,22.0,100
0.0,0.3424657534246575,0.0,39.0,85
0.0,0.936986301369863,1.0,15.0,150
0.0,1.0,0.0,1.0,189
0.0,0.0,1.0,7.0,130
0.0,0.0,1.0,12.0,100
0.3333333333333333,0.4328767123287671,1.0,61.0,125
0.0,0.0,0.0,123.0,55
0.0,0.7945205479452054,1.0,106.0,450
0.0,0.0,1.0,8.0,253
0.6666666666666667,0.9452054794520548,0.0,37.0,55
0.0,0.9671232876712329,1.0,14.0,1000
0.0,0.16164383561643836,1.0,7.0,275
0.0,0.0,1.0,11.0,250
0.0,0.0136986301369863,0.0,21.0,65
0.0,0.008219178082191782,1.0,90.0,125
0.0,0.0,1.0,25.0,199
0.0,0.12054794520547946,1.0,43.0,400
1.0,0.473972602739726,1.0,7.0,300
0.0,0.0,0.0,12.0,70
0.0,0.0,1.0,17.0,99
0.0,0.038356164383561646,0.0,47.0,28
0.3333333333333333,0.2219178082191781,0.0,72.0,70
0.0,0.6794520547945205,2.0,2.0,49
0.0,0.057534246575342465,1.0,2.0,130
0.6666666666666667,0.663013698630137,1.0,12.0,189
0.0,0.9917808219178083,0.0,23.0,219
0.0,0.0,1.0,64.0,200
0.0,0.4273972602739726,0.0,28.0,80
0.0,0.008219178082191782,0.0,30.0,55
0.0,0.0,1.0,15.0,88
0.6666666666666667,0.0,0.0,6.0,75
0.6666666666666667,0.5808219178082192,0.0,4.0,125
0.0,0.0,0.0,30.0,47
0.0,0.0,1.0,28.0,175
0.3333333333333333,0.0,0.0,12.0,119
0.0,0.0,0.0,24.0,55
1.0,0.1452054794520548,2.0,6.0,29
0.0,0.0,0.0,21.0,40
0.0,0.2054794520547945,1.0,13.0,375
0.6666666666666667,0.1506849315068493,0.0,9.0,85
0.0,0.005479452054794521,0.0,4.0,45
0.0,0.2219178082191781,1.0,106.0,120
0.0,0.2054794520547945,0.0,2.0,135
0.0,0.7068493150684931,1.0,30.0,150
0.0,0.0,1.0,39.0,78
0.0,0.016438356164383564,1.0,6.0,85
0.0,0.0,0.0,29.0,80
0.0,0.0,0.0,2.0,52
0.3333333333333333,0.09041095890410959,1.0,36.0,125
0.0,0.0,1.0,28.0,127
0.0,0.038356164383561646,1.0,10.0,175
1.0,0.6273972602739726,1.0,1.0,450
0.0,0.0,1.0,11.0,190
0.3333333333333333,0.6465753424657534,0.0,103.0,40
0.3333333333333333,1.0,1.0,19.0,249
0.0,0.15616438356164383,0.0,2.0,60
0.0,0.0,1.0,1.0,500
0.0,0.0,1.0,52.0,119
0.0,0.18082191780821918,0.0,79.0,40
0.0,0.3178082191780822,1.0,48.0,1795
0.0,0.6410958904109589,1.0,2.0,165
0.0,0.1863013698630137,1.0,13.0,199
0.0,0.10410958904109589,1.0,43.0,200
0.0,0.0,0.0,12.0,110
0.3333333333333333,0.0,1.0,12.0,165
0.3333333333333333,0.0,0.0,43.0,102
0.3333333333333333,0.5150684931506849,0.0,18.0,50
0.0,0.8273972602739726,1.0,83.0,195
0.0,0.0,1.0,2.0,150
0.3333333333333333,0.0027397260273972603,1.0,12.0,490
0.0,0.2219178082191781,1.0,12.0,550
0.0,0.0,0.0,7.0,66
0.0,0.7534246575342466,1.0,19.0,185
0.0,1.0,2.0,1.0,80
0.3333333333333333,0.0,0.0,21.0,54
0.3333333333333333,0.0,0.0,10.0,85
0.0,0.0,1.0,28.0,110
0.0,0.0,1.0,28.0,126
0.0,0.0,1.0,12.0,150
0.0,0.0,1.0,8.0,180
0.0,0.010958904109589041,1.0,106.0,200
0.0,0.0,1.0,52.0,190
0.0,0.263013698630137,1.0,0.0,100
0.3333333333333333,0.0,0.0,6.0,45
0.0,0.10136986301369863,1.0,14.0,89
0.0,0.0,0.0,79.0,40
0.0,0.0,0.0,13.0,57
0.0,0.0,1.0,38.0,168
0.6666666666666667,1.0,1.0,7.0,369
0.3333333333333333,0.005479452054794521,0.0,6.0,37
0.0,0.0,1.0,7.0,150
0.6666666666666667,0.0,0.0,12.0,55
0.6666666666666667,0.2684931506849315,0.0,7.0,135
0.0,0.5287671232876713,0.0,56.0,75
1.0,0.2054794520547945,1.0,31.0,179
0.0,0.6082191780821918,0.0,82.0,85
0.3333333333333333,0.0,0.0,20.0,70
0.6666666666666667,0.07397260273972603,0.0,7.0,129
0.0,0.0,0.0,30.0,55
0.3333333333333333,0.0,0.0,12.0,97
0.0,0.12328767123287672,0.0,6.0,55
0.0,0.24383561643835616,1.0,159.0,275
0.0,0.0,1.0,14.0,225
0.0,0.6328767123287671,1.0,158.0,70
0.0,0.0,1.0,6.0,105
0.0,0.40821917808219177,1.0,14.0,290
0.0,0.0,2.0,43.0,75
0.0,0.0,0.0,1.0,300
0.3333333333333333,0.9780821917808219,1.0,152.0,200
0.0,0.5616438356164384,1.0,62.0,179
0.0,0.24657534246575344,0.0,2.0,95
0.0,0.07671232876712329,1.0,12.0,170
0.0,0.5424657534246575,1.0,2.0,170
0.0,0.0,1.0,6.0,120
0.0,0.0136986301369863,0.0,56.0,78
0.0,0.0,0.0,19.0,100
0.0,0.9095890410958904,0.0,103.0,50
0.3333333333333333,0.24657534246575344,0.0,18.0,70
0.0,0.18082191780821918,1.0,195.0,85
0.0,0.0,0.0,14.0,175
0.0,0.0,0.0,37.0,30
0.0,0.0,0.0,15.0,60
0.3333333333333333,0.0,0.0,41.0,50
0.3333333333333333,0.0027397260273972603,1.0,15.0,140
0.0,0.6191780821917808,1.0,6.0,125
0.0,0.9342465753424658,1.0,4.0,120
0.0,0.1315068493150685,1.0,13.0,125
0.0,0.0,1.0,8.0,140
0.0,0.2219178082191781,1.0,117.0,115
0.0,0.0,0.0,19.0,90
0.0,0.0,1.0,13.0,144
0.0,0.9972602739726028,1.0,2.0,399
0.0,0.0,1.0,48.0,139
0.0,0.0,0.0,79.0,50
0.6666666666666667,0.2273972602739726,0.0,73.0,55
0.0,0.03561643835616438,1.0,12.0,130
0.0,0.030136986301369864,1.0,3.0,200
0.0,0.22465753424657534,1.0,9.0,350
0.0,0.0,1.0,43.0,250
0.0,0.4136986301369863,0.0,4.0,50
0.0,0.043835616438356165,1.0,14.0,795
0.0,0.4301369863013699,1.0,83.0,96
0.0,0.44931506849315067,1.0,56.0,245
0.0,0.0,1.0,20.0,100
0.3333333333333333,0.39452054794520547,0.0,2.0,75
0.3333333333333333,0.8246575342465754,1.0,2.0,289
0.0,0.29863013698630136,1.0,8.0,589
0.0,0.821917808219178,1.0,106.0,250
0.0,0.8684931506849315,1.0,7.0,199
0.0,0.9972602739726028,0.0,6.0,150
0.0,1.0,0.0,8.0,1350
0.0,0.28493150684931506,0.0,51.0,85
0.0,0.0,1.0,2.0,275
0.0,0.0,1.0,3.0,75
0.0,0.0027397260273972603,1.0,6.0,95
0.0,0.35342465753424657,1.0,23.0,200
0.6666666666666667,0.6493150684931507,1.0,6.0,96
0.6666666666666667,0.8602739726027397,1.0,2.0,158
0.3333333333333333,0.0,0.0,2.0,123
0.0,0.8904109589041096,0.0,1.0,119
0.0,0.810958904109589,1.0,86.0,100
0.0,0.5205479452054794,0.0,11.0,100
1.0,0.06027397260273973,0.0,10.0,59
0.0,0.0,0.0,4.0,179
0.0,0.44931506849315067,2.0,28.0,69
0.3333333333333333,0.0,0.0,99.0,95
0.0,0.0,1.0,2.0,89
0.0,0.9972602739726028,0.0,72.0,65
0.0,1.0,1.0,77.0,1500
0.0,0.947945205479452,1.0,30.0,89
0.0,0.4931506849315069,0.0,30.0,65
0.0,0.6931506849315069,1.0,23.0,442
0.0,0.0136986301369863,1.0,13.0,119
0.0,0.8,1.0,27.0,900
0.0,0.9589041095890412,1.0,26.0,299
0.0,0.0,1.0,23.0,300
0.0,0.6712328767123288,0.0,12.0,90
0.0,0.40821917808219177,1.0,1.0,255
0.0,0.9205479452054794,1.0,183.0,60
0.0,0.7315068493150685,1.0,6.0,140
0.0,0.8821917808219178,0.0,28.0,200
0.0,0.0,1.0,56.0,110
0.0,0.03287671232876713,1.0,56.0,89
0.0,0.9835616438356164,0.0,15.0,175
0.0,0.005479452054794521,1.0,129.0,51
0.6666666666666667,0.0,0.0,20.0,55
0.0,0.0,0.0,6.0,70
0.3333333333333333,0.18082191780821918,1.0,2.0,150
0.0,0.4575342465753425,1.0,67.0,129
0.0,0.21643835616438356,1.0,23.0,190
0.0,0.32054794520547947,1.0,23.0,205
0.0,0.0,1.0,11.0,205
0.3333333333333333,0.016438356164383564,0.0,39.0,65
0.0,0.0,1.0,9.0,220
0.0,0.0,1.0,8.0,250
0.0,0.0,0.0,44.0,70
0.0,0.0,1.0,16.0,150
0.6666666666666667,0.0,0.0,6.0,51
0.0,0.03287671232876713,1.0,79.0,275
0.0,0.0,1.0,28.0,115
0.0,0.547945205479452,0.0,19.0,100
0.0,0.8273972602739726,1.0,16.0,181
0.0,0.0,1.0,8.0,140
0.3333333333333333,0.0,0.0,32.0,115
0.6666666666666667,0.4301369863013699,0.0,1.0,155
0.3333333333333333,0.008219178082191782,0.0,12.0,100
0.0,0.9178082191780822,1.0,21.0,231
0.0,0.0,1.0,11.0,215
0.6666666666666667,0.4849315068493151,0.0,79.0,49
0.0,0.0,0.0,12.0,85
0.0,0.0,1.0,25.0,125
0.0,0.13972602739726028,1.0,12.0,188
0.0,0.0,1.0,12.0,100
0.0,0.0,0.0,19.0,70
0.0,0.0,0.0,12.0,146
0.3333333333333333,0.41643835616438357,0.0,20.0,37
0.0,0.0,0.0,12.0,55
0.0,0.2,0.0,56.0,69
0.3333333333333333,0.24383561643835616,0.0,139.0,40
1.0,0.9342465753424658,2.0,23.0,32
0.0,0.0,0.0,8.0,60
0.3333333333333333,0.936986301369863,0.0,54.0,100
0.6666666666666667,0.673972602739726,1.0,17.0,61
0.0,0.0,1.0,21.0,100
0.0,0.7698630136986302,1.0,2.0,150
0.6666666666666667,0.0,1.0,1.0,299
0.3333333333333333,0.4328767123287671,1.0,12.0,165
0.0,0.7780821917808219,1.0,7.0,399
0.0,0.0,0.0,4.0,70
0.0,0.0027397260273972603,1.0,12.0,295
0.6666666666666667,0.4904109589041096,0.0,84.0,62
0.3333333333333333,0.16712328767123288,0.0,76.0,35
0.6666666666666667,0.10410958904109589,0.0,160.0,99
0.0,0.7041095890410959,1.0,12.0,130
0.3333333333333333,0.4,1.0,12.0,345
0.0,0.0,1.0,12.0,110
0.0,0.0,0.0,101.0,150
0.0,0.0,1.0,13.0,110
0.3333333333333333,0.6301369863013698,1.0,6.0,220
0.3333333333333333,0.6465753424657534,1.0,7.0,350
0.3333333333333333,0.20273972602739726,1.0,12.0,125
0.0,0.2602739726027397,1.0,31.0,125
0.0,0.0,0.0,8.0,65
0.0,0.019178082191780823,1.0,12.0,40
0.0,0.40273972602739727,0.0,7.0,104
0.0,0.0,1.0,71.0,200
0.0,0.6383561643835617,0.0,2.0,61
0.0,0.0,1.0,7.0,225
0.0,0.0,1.0,64.0,250
0.0,0.0,1.0,12.0,145
0.3333333333333333,1.0,0.0,21.0,100
0.6666666666666667,0.19726027397260273,0.0,6.0,60
0.0,0.589041095890411,0.0,2.0,80
0.0,0.0136986301369863,1.0,9.0,200
0.0,0.0,0.0,20.0,85
0.0,0.8602739726027397,0.0,30.0,75
0.0,0.0,1.0,6.0,75
0.0,0.0,1.0,64.0,325
0.0,0.4301369863013699,0.0,15.0,75
0.0,0.0,1.0,77.0,400
0.0,0.0,0.0,15.0,50
0.3333333333333333,0.005479452054794521,0.0,1.0,99
0.0,0.9260273972602739,1.0,16.0,300
0.0,0.08767123287671233,1.0,12.0,214
0.0,0.4383561643835616,1.0,29.0,209
0.0,0.4849315068493151,1.0,26.0,129
0.6666666666666667,0.6547945205479452,0.0,7.0,130
0.0,0.23287671232876714,1.0,1.0,200
0.0,0.0,0.0,56.0,75
0.0,0.0,0.0,8.0,120
0.0,0.19726027397260273,1.0,43.0,550
0.0,0.0273972602739726,1.0,11.0,180
0.0,0.7698630136986302,0.0,0.0,65
0.0,0.0,1.0,21.0,100
0.6666666666666667,0.0,0.0,28.0,129
0.0,0.9917808219178083,1.0,140.0,258
0.0,0.0,0.0,8.0,45
0.3333333333333333,0.5808219178082192,1.0,28.0,239
0.0,0.019178082191780823,1.0,56.0,160
0.0,0.0,0.0,2.0,70
0.3333333333333333,0.021917808219178082,1.0,8.0,160
0.6666666666666667,0.40821917808219177,0.0,21.0,55
0.0,0.2410958904109589,0.0,59.0,100
0.0,0.0,1.0,28.0,275
0.3333333333333333,0.9616438356164384,1.0,220.0,249
0.0,0.0,0.0,12.0,210
0.0,0.0,1.0,2.0,76
0.6666666666666667,0.0,0.0,21.0,40
0.0,0.0,1.0,29.0,750
0.0,0.0,0.0,21.0,65
0.0,0.0136986301369863,1.0,14.0,200
0.0,0.8082191780821918,0.0,12.0,55
0.0,0.3835616438356164,1.0,19.0,295
0.0,0.9726027397260274,0.0,103.0,49
0.6666666666666667,0.3835616438356164,2.0,39.0,30
1.0,0.20821917808219179,1.0,31.0,179
0.0,0.0,1.0,19.0,140
0.3333333333333333,0.2273972602739726,1.0,12.0,125
0.3333333333333333,0.9123287671232877,0.0,46.0,47
0.0,0.0,1.0,19.0,100
0.3333333333333333,0.2273972602739726,0.0,45.0,63
0.0,0.0,1.0,20.0,200
1.0,0.9671232876712329,0.0,79.0,60
0.0,0.0,1.0,28.0,250
0.0,0.0,1.0,19.0,120
0.0,0.0,0.0,6.0,35
0.0,0.03561643835616438,1.0,7.0,200
0.3333333333333333,0.10136986301369863,0.0,35.0,40
0.0,0.4054794520547945,0.0,1.0,350
0.0,0.6684931506849315,1.0,6.0,155
0.0,0.0,0.0,2.0,110
0.6666666666666667,0.9315068493150686,1.0,12.0,595
0.0,0.049315068493150684,1.0,79.0,119
0.0,0.5150684931506849,0.0,21.0,65
0.0,0.0,1.0,19.0,199
0.6666666666666667,0.9671232876712329,0.0,42.0,40
0.0,0.08493150684931507,0.0,45.0,100
0.0,0.0,0.0,12.0,95
0.0,0.0,0.0,6.0,33
0.0,0.0,0.0,83.0,42
0.0,0.0,1.0,26.0,400
0.0,0.0,1.0,20.0,115
0.0,0.0,1.0,44.0,90
0.0,0.0,1.0,12.0,250
0.3333333333333333,0.057534246575342465,0.0,25.0,100
0.0,0.0,1.0,2.0,173
0.6666666666666667,0.021917808219178082,0.0,45.0,80
0.0,0.0,1.0,6.0,97
0.0,0.40821917808219177,1.0,12.0,150
0.0,0.0,1.0,3.0,109
0.0,0.0,0.0,2.0,100
0.3333333333333333,0.0,0.0,21.0,60
0.0,0.0,1.0,28.0,180
0.0,0.019178082191780823,0.0,6.0,34
0.0,0.0,0.0,4.0,150
0.0,0.0,1.0,29.0,130
0.0,0.6575342465753424,0.0,21.0,100
0.0,0.0,1.0,43.0,110
0.3333333333333333,0.12876712328767123,0.0,60.0,95
0.6666666666666667,0.4904109589041096,0.0,21.0,65
0.0,0.0,0.0,21.0,35
0.0,0.8794520547945206,1.0,33.0,425
0.3333333333333333,0.0,0.0,21.0,85
0.0,1.0,1.0,23.0,600
0.3333333333333333,0.03561643835616438,0.0,2.0,57
0.0,0.6301369863013698,0.0,16.0,85
0.0,0.9945205479452055,0.0,2.0,150
1.0,0.410958904109589,1.0,37.0,85
0.0,0.0,1.0,8.0,160
0.0,1.0,0.0,111.0,70
1.0,0.5150684931506849,0.0,24.0,41
0.0,0.03561643835616438,1.0,152.0,100
0.0,0.0,0.0,2.0,59
0.0,0.0,1.0,14.0,195
0.0,0.9945205479452055,0.0,19.0,99
0.0,0.0,0.0,12.0,80
0.0,0.8712328767123287,0.0,67.0,40
0.0,0.0027397260273972603,1.0,20.0,75
0.0,0.3041095890410959,0.0,40.0,125
0.0,0.8164383561643835,1.0,13.0,175
0.0,0.0,1.0,13.0,95
0.0,0.005479452054794521,0.0,42.0,80
0.0,0.0,1.0,2.0,125
0.3333333333333333,0.8958904109589041,1.0,22.0,120
0.0,0.3780821917808219,1.0,62.0,275
0.0,0.0821917808219178,0.0,83.0,60
0.0,0.0,1.0,12.0,200
0.0,0.0,0.0,75.0,30
0.0,0.0,1.0,7.0,120
0.3333333333333333,0.13424657534246576,1.0,17.0,140
0.0,0.0,1.0,56.0,199
0.0,0.0,0.0,45.0,70
0.0,0.5315068493150685,1.0,19.0,150
0.0,0.24383561643835616,0.0,12.0,100
0.0,0.9342465753424658,0.0,12.0,90
1.0,0.4931506849315069,0.0,111.0,49
0.0,0.052054794520547946,1.0,152.0,93
0.0,0.7342465753424657,1.0,4.0,290
0.0,0.0,0.0,28.0,100
0.3333333333333333,0.021917808219178082,0.0,19.0,140
0.0,0.38082191780821917,0.0,4.0,75
0.0,0.0,1.0,12.0,130
0.0,0.4657534246575343,1.0,28.0,160
0.3333333333333333,0.07397260273972603,0.0,70.0,32
0.0,0.0,1.0,29.0,95
0.3333333333333333,0.0,0.0,68.0,199
0.0,0.0,0.0,6.0,70
0.3333333333333333,0.24383561643835616,0.0,15.0,349
0.0,0.0,1.0,26.0,163
0.0,0.08493150684931507,1.0,30.0,115
0.3333333333333333,0.0,0.0,12.0,60
0.0,0.0,1.0,14.0,98
0.3333333333333333,0.0,0.0,23.0,95
0.0,0.8602739726027397,1.0,7.0,250
0.0,0.0,1.0,6.0,140
0.3333333333333333,0.0,0.0,30.0,30
0.0,0.038356164383561646,1.0,6.0,130
0.0,0.0,1.0,30.0,150
0.0,0.20821917808219179,1.0,50.0,488
0.3333333333333333,0.8438356164383561,0.0,83.0,55
0.6666666666666667,0.06301369863013699,0.0,6.0,42
0.0,0.0958904109589041,1.0,106.0,95
0.0,0.4410958904109589,1.0,4.0,110
0.3333333333333333,0.4273972602739726,0.0,2.0,70
0.6666666666666667,1.0,0.0,116.0,150
0.0,0.0,0.0,45.0,55
0.0,0.8821917808219178,1.0,214.0,85
0.3333333333333333,0.26575342465753427,0.0,21.0,250
0.0,0.0,0.0,83.0,120
0.0,0.0,1.0,113.0,121
0.0,0.736986301369863,1.0,6.0,145
0.0,0.0,1.0,6.0,110
0.0,0.43561643835616437,0.0,12.0,130
0.3333333333333333,0.9972602739726028,0.0,28.0,100
0.0,0.15342465753424658,1.0,1.0,244
0.0,0.0,0.0,2.0,40
0.0,0.0136986301369863,0.0,2.0,50
0.0,0.32054794520547947,0.0,15.0,65
0.0,0.2410958904109589,0.0,71.0,169
0.0,0.0136986301369863,1.0,7.0,180
0.0,0.0,1.0,2.0,250
0.0,0.3506849315068493,1.0,12.0,150
0.0,0.0,0.0,6.0,60
0.0,0.0,1.0,10.0,150
0.3333333333333333,0.32054794520547947,0.0,23.0,110
0.0,0.0136986301369863,1.0,14.0,135
0.6666666666666667,0.7315068493150685,0.0,26.0,135
0.0,0.9780821917808219,0.0,4.0,85
0.0,0.0,0.0,28.0,80
0.0,0.4904109589041096,0.0,71.0,302
0.0,0.0547945205479452,1.0,106.0,86
0.3333333333333333,0.0,1.0,14.0,490
0.0,0.9205479452054794,0.0,41.0,100
0.0,0.8684931506849315,1.0,64.0,189
0.0,0.5095890410958904,1.0,77.0,1500
0.0,1.0,0.0,6.0,60
0.0,0.9671232876712329,0.0,31.0,79
0.0,0.0,0.0,44.0,40
0.3333333333333333,0.0,0.0,2.0,69
0.3333333333333333,0.3506849315068493,1.0,54.0,150
0.0,0.0,1.0,23.0,140
0.0,0.0,0.0,6.0,64
1.0,0.2767123287671233,0.0,2.0,42
0.0,0.0,0.0,77.0,100
0.0,0.4767123287671233,1.0,8.0,750
0.0,0.0,1.0,19.0,255
0.3333333333333333,0.024657534246575342,1.0,21.0,250
0.0,0.8821917808219178,0.0,7.0,125
1.0,0.9835616438356164,1.0,85.0,246
0.6666666666666667,0.0,0.0,15.0,75
0.6666666666666667,0.9013698630136986,0.0,12.0,116
0.0,0.0,0.0,7.0,99
0.0,0.03561643835616438,0.0,21.0,45
0.0,0.03561643835616438,0.0,21.0,101
0.0,0.0,1.0,2.0,100
0.3333333333333333,0.0,1.0,8.0,120
0.0,0.29863013698630136,0.0,142.0,75
0.0,0.0,0.0,12.0,166
0.3333333333333333,0.0,1.0,12.0,220
0.0,0.0,1.0,8.0,198
0.0,0.9753424657534246,1.0,20.0,138
0.0,0.0,0.0,22.0,50
0.3333333333333333,0.0,1.0,20.0,150
0.6666666666666667,0.2136986301369863,1.0,12.0,172
0.3333333333333333,0.37534246575342467,1.0,21.0,175
0.0,0.10410958904109589,0.0,28.0,115
0.3333333333333333,0.40273972602739727,1.0,23.0,250
0.0,0.0,0.0,12.0,55
0.0,0.0684931506849315,1.0,38.0,295
0.3333333333333333,0.10410958904109589,0.0,15.0,43
0.0,0.0958904109589041,0.0,21.0,70
0.0,0.8931506849315068,1.0,16.0,195
0.0,0.0,1.0,146.0,150
0.0,0.0,1.0,24.0,115
0.6666666666666667,0.008219178082191782,0.0,30.0,55
0.0,0.6027397260273972,0.0,6.0,100
0.0,0.08493150684931507,1.0,14.0,200
0.3333333333333333,0.4438356164383562,0.0,44.0,75
0.0,0.0,1.0,45.0,150
0.0,0.0,1.0,2.0,145
0.0,0.0,1.0,12.0,140
0.0,0.38904109589041097,1.0,6.0,67
0.0,0.0,0.0,12.0,100
0.3333333333333333,0.810958904109589,0.0,24.0,64
0.0,0.9972602739726028,1.0,23.0,106
0.3333333333333333,0.4301369863013699,0.0,2.0,70
1.0,0.5315068493150685,1.0,54.0,165
0.0,0.0,1.0,7.0,400
0.0,0.19452054794520549,1.0,28.0,140
0.0,0.0,0.0,16.0,65
0.0,0.010958904109589041,1.0,28.0,230
0.0,0.0,0.0,15.0,88
0.6666666666666667,0.030136986301369864,0.0,2.0,85
0.3333333333333333,0.0,0.0,21.0,85
0.3333333333333333,0.473972602739726,1.0,11.0,247
0.6666666666666667,0.9835616438356164,0.0,46.0,50
0.0,0.1315068493150685,0.0,12.0,73
0.0,0.0,1.0,24.0,50
0.0,0.8575342465753425,1.0,14.0,500
0.0,0.0,0.0,1.0,86
0.0,0.5397260273972603,1.0,49.0,100
0.0,0.019178082191780823,1.0,19.0,224
0.0,0.7726027397260274,1.0,10.0,150
1.0,0.9808219178082191,0.0,37.0,80
0.3333333333333333,0.13424657534246576,0.0,6.0,60
0.0,0.9095890410958904,1.0,19.0,399
0.0,0.24657534246575344,0.0,29.0,100
0.0,0.715068493150685,1.0,6.0,188
0.0,0.715068493150685,1.0,19.0,295
1.0,0.4684931506849315,2.0,14.0,85
0.0,0.2191780821917808,0.0,28.0,125
0.0,0.0,1.0,14.0,160
0.0,0.40273972602739727,0.0,12.0,89
0.6666666666666667,0.8273972602739726,0.0,39.0,55
0.0,0.589041095890411,0.0,37.0,98
0.3333333333333333,0.6410958904109589,0.0,12.0,110
0.0,0.2136986301369863,0.0,171.0,80
0.0,0.0,0.0,4.0,120
0.6666666666666667,0.9753424657534246,1.0,4.0,150
0.0,0.7534246575342466,1.0,28.0,110
0.3333333333333333,0.0,0.0,31.0,425
0.0,0.2410958904109589,0.0,16.0,105
0.0,0.6547945205479452,1.0,8.0,300
0.0,0.4328767123287671,1.0,3.0,125
0.6666666666666667,0.9205479452054794,0.0,37.0,88
0.0,0.7589041095890411,1.0,33.0,220
0.0,0.263013698630137,1.0,15.0,125
0.0,0.0,0.0,21.0,50
0.3333333333333333,0.9945205479452055,1.0,35.0,170
0.0,0.0,1.0,12.0,190
0.0,0.0,1.0,19.0,499
0.0,0.715068493150685,1.0,8.0,115
0.3333333333333333,0.7287671232876712,0.0,31.0,50
0.0,0.019178082191780823,1.0,27.0,285
0.0,0.0,0.0,15.0,35
1.0,0.0684931506849315,1.0,2.0,344
0.0,0.23835616438356164,0.0,44.0,59
1.0,0.6493150684931507,0.0,4.0,90
0.0,0.0,1.0,25.0,85
0.0,0.0,0.0,6.0,50
0.3333333333333333,0.42191780821917807,1.0,28.0,233
0.0,0.3863013698630137,2.0,57.0,40
0.3333333333333333,0.0,1.0,6.0,91
0.0,0.0136986301369863,0.0,100.0,80
0.0,0.0,0.0,16.0,60
0.3333333333333333,0.5643835616438356,0.0,28.0,120
0.3333333333333333,0.9260273972602739,1.0,23.0,700
1.0,0.23835616438356164,0.0,6.0,40
0.0,0.25753424657534246,1.0,8.0,135
0.0,0.0,0.0,7.0,100
0.0,0.010958904109589041,1.0,30.0,120
0.6666666666666667,0.008219178082191782,0.0,21.0,25
0.0,0.0,1.0,52.0,175
0.0,0.0,0.0,2.0,65
0.0,0.008219178082191782,1.0,28.0,166
0.0,0.23013698630136986,1.0,28.0,1000
0.0,0.06301369863013699,1.0,6.0,199
0.0,0.043835616438356165,1.0,120.0,120
0.0,0.0,1.0,8.0,200
0.0,0.005479452054794521,0.0,70.0,35
0.6666666666666667,0.0,1.0,10.0,275
0.0,0.9945205479452055,0.0,2.0,60
0.0,0.4821917808219178,1.0,12.0,175
0.0,0.0,0.0,61.0,38
0.6666666666666667,0.4931506849315069,0.0,111.0,46
0.3333333333333333,0.052054794520547946,1.0,33.0,188
0.0,0.7479452054794521,1.0,44.0,200
0.3333333333333333,0.4465753424657534,1.0,9.0,117
0.0,0.6520547945205479,1.0,21.0,100
0.0,0.005479452054794521,0.0,30.0,35
0.0,0.0,0.0,56.0,200
0.0,0.4328767123287671,0.0,21.0,75
0.6666666666666667,0.0,1.0,1.0,275
0.0,0.021917808219178082,1.0,19.0,148
0.0,0.2876712328767123,1.0,25.0,139
0.0,0.0,1.0,52.0,225
0.0,0.0,0.0,6.0,50
0.0,0.0027397260273972603,1.0,139.0,105
0.0,0.7753424657534247,0.0,30.0,70
0.3333333333333333,0.4876712328767123,0.0,2.0,85
0.0,0.3643835616438356,0.0,21.0,90
0.0,0.3041095890410959,0.0,71.0,150
0.0,0.030136986301369864,1.0,2.0,200
0.3333333333333333,0.9013698630136986,0.0,19.0,145
0.0,0.7123287671232876,1.0,2.0,150
0.0,0.0,1.0,30.0,100
0.0,0.08767123287671233,1.0,2.0,300
0.0,1.0,1.0,12.0,500
1.0,0.0,0.0,22.0,90
0.0,0.0,1.0,15.0,133
0.3333333333333333,1.0,0.0,2.0,90
0.0,0.136986301369863,1.0,2.0,150
0.0,0.3726027397260274,0.0,15.0,46
0.0,0.0,1.0,15.0,55
0.0,0.0,0.0,21.0,75
0.0,0.27123287671232876,1.0,19.0,240
0.3333333333333333,0.0,0.0,12.0,60
0.0,0.4904109589041096,1.0,11.0,490
0.0,0.0027397260273972603,1.0,15.0,99
0.0,0.0,0.0,4.0,1100
0.0,0.0,1.0,12.0,135
1.0,0.9287671232876712,0.0,6.0,70
0.0,0.0,0.0,25.0,75
0.0,0.1780821917808219,1.0,183.0,65
0.3333333333333333,0.9808219178082191,1.0,127.0,140
0.0,0.0,1.0,10.0,140
